epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-08,43,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-08,1,MS,Bela Vista,5002100,city,1,4.06025,1,0,0,0.0,24629,False,False
19,2020-05-08,1,MS,Bonito,5002209,city,1,4.55042,1,0,0,0.0,21976,False,False
19,2020-05-08,4,MS,Brasilândia,5002308,city,7,58.96226,0,0,0,0.0,11872,False,False
19,2020-05-08,56,MS,Campo Grande,5002704,city,151,16.85302,2,4,1,0.0265,895982,False,False
19,2020-05-08,34,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-08,32,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-08,26,MS,Coxim,5003306,city,3,8.94374,0,0,0,0.0,33543,False,False
19,2020-05-08,42,MS,Dourados,5003702,city,17,7.62506,1,1,0,0.0588,222949,False,False
19,2020-05-08,4,MS,Guia Lopes da Laguna,5004106,city,12,121.27337,7,0,0,0.0,9895,False,False
19,2020-05-08,2,MS,Jardim,5005004,city,3,11.49557,1,0,0,0.0,26097,False,False
19,2020-05-08,6,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
19,2020-05-08,21,MS,Ladário,5005202,city,4,17.14457,0,0,0,0.0,23331,False,False
19,2020-05-08,23,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-08,22,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-08,27,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-08,39,MS,Nova Andradina,5006200,city,12,22.06937,0,0,0,0.0,54374,False,False
19,2020-05-08,21,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-08,28,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-08,49,MS,Ponta Porã,5006606,city,2,2.16155,0,0,0,0.0,92526,False,False
19,2020-05-08,1,MS,Ribas do Rio Pardo,5007109,city,1,4.06256,1,0,0,0.0,24615,False,False
19,2020-05-08,43,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-08,21,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-08,51,MS,Sidrolândia,5007901,city,3,5.20246,1,0,0,0.0,57665,False,False
19,2020-05-08,32,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-08,38,MS,Três Lagoas,5008305,city,63,51.89969,0,3,0,0.0476,121388,False,False
19,2020-05-08,56,MS,,50,state,326,11.7309,15,11,1,0.0337,2778986,False,False
19,2020-05-07,38,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
19,2020-05-07,18,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
19,2020-05-07,42,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-07,3,MS,Brasilândia,5002308,city,7,58.96226,5,0,0,0.0,11872,False,False
19,2020-05-07,55,MS,Campo Grande,5002704,city,149,16.6298,6,3,0,0.0201,895982,False,False
19,2020-05-07,33,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-07,31,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-07,25,MS,Coxim,5003306,city,3,8.94374,1,0,0,0.0,33543,False,False
19,2020-05-07,41,MS,Dourados,5003702,city,16,7.17653,0,1,0,0.0625,222949,False,False
19,2020-05-07,3,MS,Guia Lopes da Laguna,5004106,city,5,50.53057,4,0,0,0.0,9895,False,False
19,2020-05-07,1,MS,Jardim,5005004,city,2,7.66372,2,0,0,0.0,26097,False,False
19,2020-05-07,5,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
19,2020-05-07,20,MS,Ladário,5005202,city,4,17.14457,0,0,0,0.0,23331,False,False
19,2020-05-07,22,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-07,21,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-07,26,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-07,38,MS,Nova Andradina,5006200,city,12,22.06937,1,0,0,0.0,54374,False,False
19,2020-05-07,20,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-07,27,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-07,48,MS,Ponta Porã,5006606,city,2,2.16155,0,0,0,0.0,92526,False,False
19,2020-05-07,42,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-07,20,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-07,50,MS,Sidrolândia,5007901,city,2,3.46831,1,0,0,0.0,57665,False,False
19,2020-05-07,31,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-07,37,MS,Três Lagoas,5008305,city,63,51.89969,3,3,0,0.0476,121388,False,False
19,2020-05-07,55,MS,,50,state,311,11.19113,23,10,0,0.0322,2778986,False,False
19,2020-05-06,37,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
19,2020-05-06,17,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
19,2020-05-06,41,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-06,2,MS,Brasilândia,5002308,city,2,16.84636,1,0,0,0.0,11872,False,False
19,2020-05-06,54,MS,Campo Grande,5002704,city,143,15.96014,1,3,0,0.021,895982,False,False
19,2020-05-06,32,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-06,30,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-06,24,MS,Coxim,5003306,city,2,5.9625,0,0,0,0.0,33543,False,False
19,2020-05-06,40,MS,Dourados,5003702,city,16,7.17653,1,1,0,0.0625,222949,False,False
19,2020-05-06,2,MS,Guia Lopes da Laguna,5004106,city,1,10.10611,0,0,0,0.0,9895,False,False
19,2020-05-06,4,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
19,2020-05-06,19,MS,Ladário,5005202,city,4,17.14457,1,0,0,0.0,23331,False,False
19,2020-05-06,21,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-06,20,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-06,25,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-06,37,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
19,2020-05-06,19,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-06,26,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-06,47,MS,Ponta Porã,5006606,city,2,2.16155,0,0,0,0.0,92526,False,False
19,2020-05-06,41,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-06,19,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-06,49,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
19,2020-05-06,30,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-06,36,MS,Três Lagoas,5008305,city,60,49.42828,1,3,0,0.05,121388,False,False
19,2020-05-06,54,MS,,50,state,288,10.36349,5,10,0,0.0347,2778986,False,False
19,2020-05-05,36,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
19,2020-05-05,16,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
19,2020-05-05,40,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-05,1,MS,Brasilândia,5002308,city,1,8.42318,1,0,0,0.0,11872,False,False
19,2020-05-05,53,MS,Campo Grande,5002704,city,142,15.84853,2,3,0,0.0211,895982,False,False
19,2020-05-05,31,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-05,29,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-05,23,MS,Coxim,5003306,city,2,5.9625,1,0,0,0.0,33543,False,False
19,2020-05-05,39,MS,Dourados,5003702,city,15,6.728,2,1,0,0.0667,222949,False,False
19,2020-05-05,1,MS,Guia Lopes da Laguna,5004106,city,1,10.10611,1,0,0,0.0,9895,False,False
19,2020-05-05,3,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
19,2020-05-05,18,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
19,2020-05-05,20,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-05,19,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-05,24,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-05,36,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
19,2020-05-05,18,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-05,25,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-05,46,MS,Ponta Porã,5006606,city,2,2.16155,1,0,0,0.0,92526,False,False
19,2020-05-05,40,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-05,18,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-05,48,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
19,2020-05-05,29,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-05,35,MS,Três Lagoas,5008305,city,59,48.60447,1,3,0,0.0508,121388,False,False
19,2020-05-05,53,MS,,50,state,283,10.18357,9,10,0,0.0353,2778986,False,False
19,2020-05-04,35,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
19,2020-05-04,15,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
19,2020-05-04,39,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-04,52,MS,Campo Grande,5002704,city,140,15.62531,0,3,0,0.0214,895982,False,False
19,2020-05-04,30,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-04,28,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-04,22,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
19,2020-05-04,38,MS,Dourados,5003702,city,13,5.83093,0,1,0,0.0769,222949,False,False
19,2020-05-04,2,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
19,2020-05-04,17,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
19,2020-05-04,19,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-04,18,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-04,23,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-04,35,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
19,2020-05-04,17,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-04,24,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-04,45,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
19,2020-05-04,39,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-04,17,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-04,47,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
19,2020-05-04,28,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-04,34,MS,Três Lagoas,5008305,city,58,47.78067,2,3,0,0.0517,121388,False,False
19,2020-05-04,52,MS,,50,state,274,9.85971,2,10,0,0.0365,2778986,False,False
19,2020-05-03,34,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
19,2020-05-03,14,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
19,2020-05-03,38,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
19,2020-05-03,51,MS,Campo Grande,5002704,city,140,15.62531,3,3,1,0.0214,895982,False,False
19,2020-05-03,29,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
19,2020-05-03,27,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
19,2020-05-03,21,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
19,2020-05-03,37,MS,Dourados,5003702,city,13,5.83093,0,1,0,0.0769,222949,False,False
19,2020-05-03,1,MS,Jateí,5005103,city,1,24.83238,1,0,0,0.0,4027,False,False
19,2020-05-03,16,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
19,2020-05-03,18,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
19,2020-05-03,17,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
19,2020-05-03,22,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
19,2020-05-03,34,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
19,2020-05-03,16,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
19,2020-05-03,23,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
19,2020-05-03,44,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
19,2020-05-03,38,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
19,2020-05-03,16,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
19,2020-05-03,46,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
19,2020-05-03,27,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
19,2020-05-03,33,MS,Três Lagoas,5008305,city,56,46.13306,2,3,0,0.0536,121388,False,False
19,2020-05-03,51,MS,,50,state,272,9.78774,6,10,1,0.0368,2778986,False,False
18,2020-05-02,33,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-05-02,13,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-05-02,37,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-05-02,50,MS,Campo Grande,5002704,city,137,15.29049,3,2,0,0.0146,895982,False,False
18,2020-05-02,28,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-05-02,26,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
18,2020-05-02,20,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-05-02,36,MS,Dourados,5003702,city,13,5.83093,0,1,0,0.0769,222949,False,False
18,2020-05-02,15,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-05-02,17,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-05-02,16,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-05-02,21,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
18,2020-05-02,33,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
18,2020-05-02,15,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
18,2020-05-02,22,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
18,2020-05-02,43,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
18,2020-05-02,37,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
18,2020-05-02,15,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
18,2020-05-02,45,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
18,2020-05-02,26,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
18,2020-05-02,32,MS,Três Lagoas,5008305,city,54,44.48545,2,3,0,0.0556,121388,False,False
18,2020-05-02,50,MS,,50,state,266,9.57184,5,9,0,0.0338,2778986,False,False
18,2020-05-01,32,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-05-01,12,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-05-01,36,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-05-01,49,MS,Campo Grande,5002704,city,134,14.95566,6,2,0,0.0149,895982,False,False
18,2020-05-01,27,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-05-01,25,MS,Corumbá,5003207,city,5,4.48692,0,0,0,0.0,111435,False,False
18,2020-05-01,19,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-05-01,35,MS,Dourados,5003702,city,13,5.83093,0,1,0,0.0769,222949,False,False
18,2020-05-01,14,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-05-01,16,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-05-01,15,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-05-01,20,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
18,2020-05-01,32,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
18,2020-05-01,14,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
18,2020-05-01,21,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
18,2020-05-01,42,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
18,2020-05-01,36,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
18,2020-05-01,14,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
18,2020-05-01,44,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
18,2020-05-01,25,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
18,2020-05-01,31,MS,Três Lagoas,5008305,city,52,42.83784,0,3,0,0.0577,121388,False,False
18,2020-05-01,49,MS,,50,state,261,9.39191,6,9,0,0.0345,2778986,False,False
18,2020-04-30,31,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-04-30,11,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-04-30,35,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-04-30,48,MS,Campo Grande,5002704,city,128,14.286,0,2,0,0.0156,895982,False,False
18,2020-04-30,26,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-04-30,24,MS,Corumbá,5003207,city,5,4.48692,1,0,0,0.0,111435,False,False
18,2020-04-30,18,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-04-30,34,MS,Dourados,5003702,city,13,5.83093,1,1,0,0.0769,222949,False,False
18,2020-04-30,13,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-04-30,15,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-04-30,14,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-04-30,19,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
18,2020-04-30,31,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
18,2020-04-30,13,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
18,2020-04-30,20,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
18,2020-04-30,41,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
18,2020-04-30,35,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
18,2020-04-30,13,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
18,2020-04-30,43,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
18,2020-04-30,24,MS,Sonora,5007935,city,13,67.44838,2,0,0,0.0,19274,False,False
18,2020-04-30,30,MS,Três Lagoas,5008305,city,52,42.83784,2,3,0,0.0577,121388,False,False
18,2020-04-30,48,MS,,50,state,255,9.17601,6,9,0,0.0353,2778986,False,False
18,2020-04-29,30,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-04-29,10,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-04-29,34,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-04-29,47,MS,Campo Grande,5002704,city,128,14.286,0,2,0,0.0156,895982,False,False
18,2020-04-29,25,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-04-29,23,MS,Corumbá,5003207,city,4,3.58954,0,0,0,0.0,111435,False,False
18,2020-04-29,17,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-04-29,33,MS,Dourados,5003702,city,12,5.3824,0,1,0,0.0833,222949,False,False
18,2020-04-29,12,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-04-29,14,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-04-29,13,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-04-29,18,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
18,2020-04-29,30,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
18,2020-04-29,12,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
18,2020-04-29,19,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
18,2020-04-29,40,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
18,2020-04-29,34,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
18,2020-04-29,12,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
18,2020-04-29,42,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
18,2020-04-29,23,MS,Sonora,5007935,city,11,57.0717,0,0,0,0.0,19274,False,False
18,2020-04-29,29,MS,Três Lagoas,5008305,city,50,41.19023,9,3,0,0.06,121388,False,False
18,2020-04-29,47,MS,,50,state,249,8.9601,9,9,0,0.0361,2778986,False,False
18,2020-04-28,29,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-04-28,9,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-04-28,33,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-04-28,46,MS,Campo Grande,5002704,city,128,14.286,2,2,0,0.0156,895982,False,False
18,2020-04-28,24,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-04-28,22,MS,Corumbá,5003207,city,4,3.58954,0,0,0,0.0,111435,False,False
18,2020-04-28,16,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-04-28,32,MS,Dourados,5003702,city,12,5.3824,0,1,0,0.0833,222949,False,False
18,2020-04-28,11,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-04-28,13,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-04-28,12,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-04-28,17,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
18,2020-04-28,29,MS,Nova Andradina,5006200,city,11,20.23026,0,0,0,0.0,54374,False,False
18,2020-04-28,11,MS,Paraíso das Águas,5006275,city,1,18.0018,0,0,0,0.0,5555,False,False
18,2020-04-28,18,MS,Paranaíba,5006309,city,2,4.74518,0,1,0,0.5,42148,False,False
18,2020-04-28,39,MS,Ponta Porã,5006606,city,1,1.08078,0,0,0,0.0,92526,False,False
18,2020-04-28,33,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
18,2020-04-28,11,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
18,2020-04-28,41,MS,Sidrolândia,5007901,city,1,1.73415,0,0,0,0.0,57665,False,False
18,2020-04-28,22,MS,Sonora,5007935,city,11,57.0717,0,0,0,0.0,19274,False,False
18,2020-04-28,28,MS,Três Lagoas,5008305,city,41,33.77599,0,3,0,0.0732,121388,False,False
18,2020-04-28,46,MS,,50,state,240,8.63624,2,9,0,0.0375,2778986,False,False
18,2020-04-27,28,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
18,2020-04-27,8,MS,Bataguassu,5001904,city,2,8.68659,0,0,0,0.0,23024,False,False
18,2020-04-27,32,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
18,2020-04-27,45,MS,Campo Grande,5002704,city,126,14.06278,1,2,0,0.0159,895982,False,False
18,2020-04-27,23,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
18,2020-04-27,21,MS,Corumbá,5003207,city,4,3.58954,0,0,0,0.0,111435,False,False
18,2020-04-27,15,MS,Coxim,5003306,city,1,2.98125,0,0,0,0.0,33543,False,False
18,2020-04-27,31,MS,Dourados,5003702,city,12,5.3824,1,1,1,0.0833,222949,False,False
18,2020-04-27,10,MS,Ladário,5005202,city,3,12.85843,0,0,0,0.0,23331,False,False
18,2020-04-27,12,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
18,2020-04-27,11,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
18,2020-04-27,16,MS,Naviraí,5005707,city,1,1.82222,0,0,0,0.0,54878,False,False
